Wallet_ID,GNN_Prob,True_Label,Predicted_Class
0xad2a666fec07ad81896ac1f049b8ad25a72bbc36,0.27935576,0,0
0xf5f43f783bbca3dd2ff18277411078a9c2757fe8,0.46300018,0,0
0xc8cee2eeffce4cf67f0bdea47930705ce7321407,0.8463276,0,1
0x83e6079aa61bd0938d6e81ac22baa2b55c440552,0.85666364,0,1
0xffd4e4a6f45136d9fe44ec722d7fba87cda37034,0.48629385,0,0
0xf659497c03261b8d2c9da5ff7ed7ad88aa300132,0.64140415,0,1
0x1edc67168b68d8ba76d6ae7511c397146fba73a2,0.5530173,0,1
0x0ce7fcff1bc48aac80895de5176b667f504437ca,0.9883978,1,1
0x166b67331d5fb8e8904f648e79e125f1fd862631,0.4408888,0,0
0xadef46e0b7d71af30c9ff9a4d5c60fb1a68870b6,0.3264726,0,0
0x5194618c17eb7b81ea4bca2d80562c926e5c6590,0.25968656,0,0
0x5b824122bce719badcbcf81fd7c0aa869e4eee8b,0.9215557,0,1
0x45c22c297a77b3bd51a2ede0f3b96066f1892956,0.8707071,0,1
0x372c237ee7687fc48ce66f2004a5d601c92d18e8,0.43796417,0,0
0x7b58f2f03cce6dbb5e8098c59c71d9a317716615,0.290153,0,0
0x83fd3e110df7dd7c84088ddde37c65cad0fced0d,0.94017774,1,1
0x7c843443b9e78c5c4030dbac0c036b41e528ded8,0.36167043,0,0
0x0e06668bee673c8f363bdba68c131b63a5b69f53,0.30252272,0,0
0x145f3db05ad2719182c0d1fa3d09bf79e19d3be2,0.286831,0,0
0x155587f0ef864630bdd7acef3f9ec7cd36d0246c,0.738482,0,1
0x8d5391347320668fdf7417cdced1fcb9ec41bed1,0.73254275,0,1
0x5e768d47960aa289e9da242464bd3a92e408267e,0.77046335,0,1
0x730e02e3af3de21ac51f1335a7a2647d4032a2f3,0.47325101,0,0
0x7581f53d2179db8a0b4510a75e8c21915c895113,0.9604726,1,1
0x43423fd605ada85a1c7db6ce37f6613672633102,0.6997341,0,1
0x1b3d3e94533a91a3ecc61a32bd9f137399e1943f,0.60689795,0,1
0xba08e2398f5267de40f2d1acd955dadb18884e8d,0.8988633,0,1
0x8973a6bb8e8db29f02c1390c1f76f18214ead7c4,0.6303082,0,1
0xd562694a3dbe43afdadf0de1af59019289ee18f8,0.4118368,0,0
0x8e905b29ad651b92f43ce321f261954b6474865a,0.45480174,0,0
0x28c6c547ab66aee41bba45e5e14781eefd392b39,0.76528114,0,1
0x02cdf3aa55d6dd71f75d684dd9934468189c2cd3,0.49826595,0,0
0xa49450f0c8f7d7d6a38489b9ba9c1695b99041ed,0.5590572,0,1
0xd356f501518d28f0f32f51f557e410a152ff7994,0.5739791,0,1
0x209f030ae3911ff4262f0e24b6a057099f5cac78,0.53325206,0,1
0xf158f5b045ad0de1484e46536a48ca66ec017737,0.9195104,1,1
0xf0396e32348e4de1d460c0615c477a69d63c6b30,0.62945914,0,1
0x4af316ac30d9792004ea9292087d51a20dff57eb,0.8454681,0,1
0xbe42053bc0204ccc894fb0e39a3520e275a332b6,0.4952345,0,0
0x11ba2fa43372070073a2cea84414305ad52fc3da,0.39258257,0,0
0x61e2fe6a88492d6df3c5dca17e29dee2dfcc6e73,0.5406266,0,1
0x8e8b7ed9cbc1850ae99fe40a3dc560986bb92f9b,0.82884514,0,1
0x374508298e0d82771f187693373df531e9b41b16,0.4341578,0,0
0x9c535f38d214752ba43c4c2cd13d90575272a961,0.9155648,0,1
0x2554bc7080bc2c2b9a2df86a8dddc0a2ff146497,0.6476833,0,1
0x44eb406adc3853c973108b4f6d70bff52293c37d,0.4150258,0,0
0x2a7ae8b8191227356d8e8c9031acc6209cc41ad6,0.4399273,0,0
0x0c9edd5572ce7136423810ad5d582123174f2f84,0.25877783,0,0
0x02271639ff79f8ee5febfe9c6714ab7e31dafca7,0.47341242,0,0
0xa38beba2bf293cc4e3c3a2f6857bd9a936b126ab,0.66195506,0,1
0x52fb69579971d7ddd99b567868e83364555a8bf9,0.5417701,0,1
0x45ad5bb0ace6fea33b65a72dabc8ae0c4086bf43,0.988398,1,1
0xc7746f98f483d044f8b03d50e4b5f9f185d7529f,0.72377646,0,1
0x349395433974b91a5863d7aded09eafe386cd18c,1.0,1,1
0xc5545c22a7b50031439d7c5e2fba0704fc465049,0.63566494,0,1
0x20d8451c9e68e4bff03ecebce0cb151c29b4b840,0.56691873,0,1
0x7c0238be94d00062d40b798a22a8037a46420925,0.41826063,0,0
0xdcc3c1c298242780a9ffc8924fdce8c0b9533d54,0.32112092,0,0
0xb3e41f351249bd58a7ff44ce4aa3cdb53eea5a62,0.33181652,0,0
0x375035cf7083b08a399499875c2df840828e140f,0.46202174,0,0
0xc59c1611d4ee13cbc2b9dfc24c4ff1b3bc919382,0.99646866,1,1
0xf4a7a0897c3a029011c6016fa8c4dfefdb1bb7ed,0.4832672,0,0
0xfa9de6624dbb5d9e6f09b7c1d32f68081d27b28a,0.6013587,0,1
0x18d24cc8b5621a8b9f31b2b91ee4c56d086d6d49,0.7707032,1,1
0xfefbe5040b7937a85b1c6a2c05d49d48e0300f53,0.64341867,0,1
0x9793b995b6b82b3f0de068aa05215e224994a576,0.82477593,0,1
0xebd228aea61ac308b455931566f281e33461d6b1,0.7324124,0,1
0xf21abfdd7535d747885cc76e482a4a282c156066,0.59848076,0,1
0xfde15299d6c60ad5fa7c8d0e9b00ac32982d2e71,0.8531044,1,1
0x81984d802dd69ac77068e46ddf86103420242f15,0.27940652,0,0
0x9e1b280b834ac080f3d6d7bc4f15815de3d9ff72,0.53929293,1,1
0xff7f5e6ce7b0ade1ac68f4f50c82c044d77ede36,0.61464864,0,1
0x08dc8371172c182eaf0d419cb918560e2caf73cc,0.33699417,0,0
0xa74ed97f7711d74ece32f86dfdc30f17d74b8357,0.9346118,0,1
0x8cc9cbbc18cd206e8bf310540e4dae47a67cb0a7,0.46957138,0,0
0x410922b24f61ebb47de6ba4298b36928bd659da1,0.3461215,0,0
0x5e3afcf26bc163f35b610ed38150c52a5647cf7c,0.28250405,0,0
0x904425daa96dca49b28b7e157cb47eba309d7021,0.8712902,1,1
0xed599f0df43e59748ec3226841d344eb6a8c3e55,0.99979323,1,1
0x00e432b7c0816537f9f82cbe0e7a9d365c290bb0,0.65211165,0,1
0x15693ac693688239665145b99c3ceee1b2dcad74,0.28674278,0,0
0x45f47db606c216630f9ce1b8249aba56415d6dad,0.50884414,0,1
0x75ece63ab5232e50c92755e9d3f585fc417a233f,0.7637515,0,1
0x4982826fe85fb8f6b84a392a6f4e0948ec1cc166,0.7537352,0,1
0xa5760e50524251cb79ecdf0110ae4f98dd3c27be,0.37900513,0,0
0x1f1770e8606b5a1df2d3a32517d95562c78e93c7,0.39984533,0,0
0x2d23790fd90c6f00e9ac3b61ff2a43e9497f0133,0.31549418,0,0
0x4866cfc5a8c6dc80bf831dd625748c27faea9599,0.607312,0,1
0x939a09a5f1f986aa1cc1f1bb7930da01d9153c6f,0.731366,0,1
0x9aa366cdc384063c16c44a2f78c5aead519d6c6e,0.6274063,0,1
0x9cfb78c8884c85eec3d90c1d4d2f0ecc3eeb425c,0.39018077,0,0
0x0af6cc8e06ca3764b40379ab6a76bfc814360471,0.7741056,0,1
0x86fdbdb034123ed2df307d24b81780b7a932ddef,0.9214441,0,1
0xd7387457a0ab948156323a6b7c27ea9add4110c6,0.6817794,0,1
0xfc07efd5f0e533911ad0f2a35c7781e48ac377ce,0.28927132,0,0
0xd03de8c5265dc08b91a102bcf12c4229e53fe3e0,0.6494814,0,1
0x4cebbbb1cd777e4cfee17e16e65468a946754799,0.41075733,0,0
0x9b96fc812f9a56e43e2a75d1711693cc52825f0d,0.86698455,0,1
0x0b4082296670d7d7a411ad91a8a9e5b0418415af,0.46227247,0,0
0xda61f27eb9a728c37867ac105a53b6bcd977b2d6,0.3576647,0,0
0x02e05b468886ca86921eed40389f5a1bb1b1ee43,0.38623714,0,0
0x303aa4b77e16e31044b344b74f02161bb696c80c,0.52255625,0,1
0x22bd54c3af3f989892ee9b6d43b805513fdf8593,0.47538608,0,0
0xfb461ce61a1d6614e84225c49912e8458b5c03ed,0.4418641,0,0
0x8ba642d411d664478c56edc5fe400cebac647a53,0.45719463,0,0
0x7d68d7b05b225f9b92ffb440f978ace8d0c5ed39,0.61476827,0,1
0x761aed50bf9c38159ade7e0f09196043afcc188b,0.66601974,0,1
0x37ed98fd19ae94a3f461123203541d454f15b044,0.827785,0,1
0x70f4fd3fd94322b68ff3daecf1a7c03ca730b91d,0.46460867,0,0
0x47992be84d4d33afbe9ac117c698e2b93201b39c,0.61037433,0,1
0xa0004d810eff64f63628fcdd9ee03dc9976f6aeb,0.7456119,1,1
0x16bf23e390f6ef20c639a4d8613eaf36ee6a73f0,0.8361376,1,1
0x0402b9d9dcb8164d9f73b7404370329be286345d,0.76320225,0,1
0xeb61c3bab03bf618415f040b89453337d2db4cdb,0.78274804,0,1
0xe8a202c3bb16dcbca9a2acbcdeaf83df5a45eb91,0.6816532,0,1
0x3ce10218f16220dbf4eccfb2dc4c0f57f8d9d082,0.41449988,0,0
0x5aee3e60ba98797c20dd243b16abb66cb4fdca05,0.99379635,1,1
0xa78f4219cf541c639b36fcc0dbcda8fe4347c5ef,0.42824632,0,0
0x307f6104bea447017784339e7c2fb57ce1e9ee74,0.7098369,0,1
0x9349721543a6d2c8c096feb9cdcea69e38e6d3f2,0.5728817,0,1
0x7eee722e4ae095147d7a0ff75bcb930db141cbb2,0.3454144,0,0
0x7e19976377de097d40c7ba07751dba66b9a889ec,0.3813458,0,0
0x887faa4a599774ff26b3928861d137337f558052,0.3107114,0,0
0x295aed05446d675599901def6a5e6bb400f89326,0.44046384,0,0
0x83c23e6a2b786b4a563f9d02b83dd2887abac3a2,0.29812682,0,0
0x3eba41e4a6a57b913c386c751562609ee916e433,0.3602143,0,0
0xef0bf85a8dc42450b6ddd3a6eea7c36bf4f2137d,0.47745004,0,0
0x3c8fdfa453de92b9f8e868138f1ed1f189353352,0.9993293,1,1
0xfc82e0ccfe72a62cc2cd688cdd177f8407c59c3f,0.60404193,0,1
0x6d64315c353c67a5c0c0a365213aa44db5bc131c,0.8981049,0,1
0x4ead5fb82a8761dea4c8544c1df4a3ffa0c6b8fe,0.36886436,0,0
0x8564cb10aa873ebd02fb86b9b368539413284bea,0.826518,0,1
0xd35a6fb48996cabb3f8bd30ac0be525df5923f90,0.966089,0,1
0x739524367158ef0cfdf16e396b0546aaf78a897f,0.3411996,0,0
0x3a82f1fdc675c73eac134389856ee5fca0891c37,0.64564896,0,1
0x3f9fecf016fb5948950f75bb5a3aed45228b398e,0.63237923,0,1
0x5c556f1709a161916d7858c7eb8efc491bfef225,0.6122076,0,1
0x41ab4c2fb0d0338a193be82d20a2dfde5a2b9c21,0.43789196,0,0
0xabbe2beedd7a66df9c5c78f0f77d456e2cca05c0,0.8541414,1,1
0x41e3010abfc79e0645b9667b28d052156d95d4b2,0.294874,0,0
0xd84554ca236a6aa3c3e7164463ee2c21fca489a2,0.948743,0,1
0xcd6e47aeaa2de7b52edb015c73bdafa5b21c4298,0.9927884,0,1
0x789d38db3e19b61034092e9bc1454385e0b4812e,0.3165354,0,0
0xb3e5b36a043610dcb967716fa2fabe129b8a905f,0.811126,0,1
0xd1fd69bc3327fcf1a648a04c95fb75ade4fa17f9,0.85991216,0,1
0x34f44ec2f35657f13f413ee43084272938d73a0d,0.29281297,0,0
0x34a635a3b0497321144fb3d7ab113289ff7ac4a9,0.28728235,0,0
0x5db69a576ba1c0f12939ea0796729b6006365474,0.9235717,1,1
0xe7bfb6c09f00824aafd01a3842d2f2401b2bdfbb,0.8593907,0,1
0xf67cbabf4890e7275627933fb9340f96dc3b32f6,0.3750839,0,0
0x25728c27f96bc80f0b49694a503c866e4790c38f,0.6302968,1,1
0xaa0b2218fc4a041679eb73560535af41e3fc38b1,0.6197908,0,1
0x1a11ad0255ae8f04875c6de4b70530d5473a3293,0.7089978,0,1
0x30883bce62a126ea4ffad4c973369c7928b2e3d7,0.40328163,0,0
0xca4f2541dbdf506c5c0459b9f8edf9dab178b295,0.8102751,0,1
0x21e005d11049ae90e3c2dacc333dc46a8d0813ba,0.7411014,0,1
0x986630c8e2a6c892a20cfec4db2f155500bb06a3,0.5371446,0,1
0x9dc8f72237ea27ff3f5ce50a257756d0056f6aa9,0.63356227,0,1
0x23bd0b885238db1a17d67b86ab4ce7548d1d3504,0.44000486,0,0
0xb147734106ec063756f15d652afdf25f4e0a85f6,0.48183948,0,0
0x5268bd60fc4efc3c41c500f6a96ee34bb44c0dbe,0.38864115,0,0
0x68eac2ce04a3f0fe663d13a0c78706f86a43c8cd,0.8522955,0,1
0x19d748626a6750e1931c7883b7600799bc0a6c57,0.5958689,0,1
0xcba0dcc7a7d9f482f223f2f5f4ae5102a0f7ab29,0.77979565,0,1
0xe0dac7def51e33a0ac636fd45d4a8fe1e0e3c336,0.8717057,0,1
0x0d0672d83713a99322828fcbe30e607f097f9c07,0.42163417,0,0
0xbb227d18242ae83e38da6cb654f0ea94b98d83b5,0.9910625,0,1
0xa20345d9404154d53d32d6bf45fe17210c952ffe,0.5338106,0,1
0x465db2941ca770ac4efb84f7868e94d2a9d3dc31,0.81699586,0,1
0x7c2f617d09fcd64d4637a355f44602b6d00a1800,0.4115954,0,0
0xf7a84ac421988431ca712deeb6df9f7fe2b2f8d4,0.7622838,0,1
0x6d9824f2402eb9499a9cab0773555a0e109d779b,0.30190128,0,0
0xd0006d3b549e7cefab5a439f6f16277afb5cc5e5,0.3636659,0,0
0x8159e08ce914a336664742b055f46fc5a4f73a63,0.4365668,0,0
0xdbaf011305d9a94932c4159bcaf52192dd43a048,0.6292078,0,1
0xd6f3578cc7333c6cd8ba24fc8d9057d7fae84b78,0.2394523,0,0
0xc30b0e6a0a15c339a7d9d8c1f0d18b1b9f49bced,0.84810007,0,1
0xff61c9b58fe1d3c335473dd7da12b0e6f04f52c5,0.4411401,0,0
0xce6cd983dff631b5feeaeef18cca6032683ff5a3,0.37493065,0,0
0x9356631f6346608f63aaebb66997f00c7a3d8d4b,0.46999934,0,0
0x8af66cae9c5778e2e44e7a0d5284cee853ba70d4,0.32076728,0,0
0xf2c48e4c00a39e8faac8936d205b4ccf33386888,0.3244854,0,0
0xcebb0aca79933002e62e1eaf25daf806b6a4a148,0.3231982,0,0
0x8c517c655b3e15c998a7af902cc3b7d3dc7860c4,0.5158308,0,1
0xe0af6a8b21b2a578e1b4208b1d10076513197ea6,0.56292766,0,1
0x947d7e6aaa3a6011c5b6efbf70930e09c518409b,0.79532844,0,1
0xc2bd2a22629073f5d8b176c22ad87f83a1e5fd01,0.8479651,0,1
0xd7638a39f37b35261a683c8bd384df52f096e00c,0.39036906,0,0
0xa6fc7dfb331fa828470e56348f6db274efea1ffb,0.68799675,0,1
0x26f779871f62ca8e04218cab27e67a74e79b38f8,0.7359706,0,1
0xd694c38b669863563bdb287cee73b3880cc2889d,0.427403,0,0
0xc8e7f013b91dc65d56838e15268ad16f118d636c,0.3980336,0,0
0x2b1c5af9ed39cfe88d21972be5ceabaaf0555949,0.69089544,0,1
0x8b7e6d158f7070f104894479774bdf2796cb8121,0.7898797,0,1
0x9ac03943d07e95002acc72236725af10efe3fef9,0.9752529,1,1
0x0fbd0ab2e69c6b253ee93ec9177ff5338a0dbd1a,0.4654704,0,0
0xc2b274446ef99af71331286da205ce8d16791df1,0.27010766,0,0
0xfb4f6d2856ada6af397fa56ed16500107a771dd4,0.7800867,1,1
0x282842c4baaf1ceacfb1fd2c4ad1169ba98c047e,0.705094,0,1
0xfcb3b174b378bb9892cb5f95115ffaf486500f57,0.28645468,0,0
0xad87962f26de914d5146fd1b36c8c9da4b75cb9f,0.6148743,0,1
0xcdd66f4c39977d728392ffd095c13023f0663aa4,0.35901242,0,0
0x7f7f5907c430362970ef76b00217b0e42c20d076,0.5791101,0,1
0x4af26e7224b63cf0bdba502c8fe8cc0a70982586,0.75041455,0,1
0xd0ca81d211b3a9f0bcdafe97c85ee254227e308d,0.3289113,0,0
0x15fa272c244301ea7fd1cb72e2f8b6d7bf728377,0.9178134,0,1
0xbe3bf8fd1dae2d024dd0478f3ae709a4a6c258e0,0.33699417,0,0
0xd140a627c0b06a597c23602e7c7e4fde32f3526e,0.85572153,0,1
0x1c287ea642917232987eebd42200275e8a0aeed3,0.44014576,0,0
0xd3ccc19082fd02538f72da3e6da784a320c00c8e,0.8083418,0,1
0x4aacd25f60ca864a55a01379c7461007c44e2fe9,0.41465917,0,0
0xc4b42d18518083f672662d9ccf2fc9a5607d5d5f,0.40927598,0,0
0x975d2a9f1af2914347325ddaeaf001c98e0e5e45,0.63620234,0,1
0x8408e0bdd77f25fa2696dc423e6b6224d19a119a,0.632038,0,1
0x648f97eb63882c52ec5cb1697d28aed9813ce361,0.5186507,0,1
0x37f83e514cea381e9d336c5ec8cfdbe3a00ea65d,0.86167634,0,1
0x49a91e49ba528fe580b7c4a4970f3210f58e1a2e,0.828714,0,1
0xa5c4429f12bf87640bd93931ad45aea9f4a6bc13,0.35321322,0,0
0x9eebcf162c9e23e81e8e8f6c7ab47a2e337aa11d,0.523149,0,1
0xae7c1dad624e18fb88abb2ee03cbedcf2f1d82f3,0.9210099,1,1
0x65744feb2a27df09eecb1158d646cae4f6e59a9b,0.6404032,0,1
0xd30a0073e91b33d9cefd1e670c28c3e9beb73e0e,0.45627487,0,0
0x2e8d17d3075c5b51049b898b7d1dad351b7ccd83,0.37477422,0,0
0xe2fe6b905de9552adc8654fedc68b5d3b36a854b,0.7032752,0,1
0xc67bc9f780b0ada3c64728c7d2e55d1121810126,0.7790124,1,1
0x716bcfcd89914cb45680513110a2f1bf92214afe,0.70488155,0,1
0xef9e5182e756f30a56961524f52791bdf78913e6,0.49130863,0,0
0xa9e729d48d5d34c379637ae60752aee90343d547,0.2550068,0,0
0x3a9be8898620f14b5155446a9247e5816723d242,0.7612989,0,1
0xd9235384bba0e43322fecf854c13cea05cc732d6,0.46153373,0,0
0xa423d0a2cfa5e684ba1fe5c84a3863ae1d9b591d,0.4058209,0,0
0x87d9f6d453b3367c7d30da5b9203dee426b59fce,0.95476574,0,1
0xe43c858616b92bb7471861bbaa29dc38ec3e4889,0.6607816,0,1
0x8890c656dd3662bc273a48134ee6b751332ea955,0.6528982,1,1
0xd3ba7efaa44138dce1b716799e98eddf2aa17bec,0.97950417,0,1
0x1488493a07d06467679c6d6753a7847f7890415e,0.46342444,0,0
0x95ac14fcc93f67b0f7adfdb3ef1e36b7bc04c8ec,0.7944609,1,1
0x74c41f52826eca6e1ab0d38a467ff4d2a76342d0,0.4149831,0,0
0x6aa4059702b74872deb80d6258df20f02b351bf2,0.36547425,0,0
0xc85751830494cdf2bbba9566e9c57915b1866b6c,0.91820955,0,1
0xe17abe76f5f31b8d4e28ff130426519e41aa7f93,0.6074231,0,1
0x7d41f8d6e336367045512eda1069a6678ffcd41e,0.31198266,0,0
0xa060e3c0428cdf198717b0b46f74da9fb5caadf2,0.46131483,0,0
0x79d6c429634edeef5584cb370310be7210c12b4d,0.27363473,0,0
0x6754ce752eaf2ed348a40fb1ff7f98b1f587159f,0.67092353,0,1
0x21a2d0ea45cefe89a33ffd79383659ee1c30b7aa,0.3858005,0,0
0x58d4050fa308f7dea4551058ba728930442120bb,0.3479147,0,0
0x947fed3e8bd9966abce092ba269d8708b5a9c40b,0.2704021,0,0
0x31ffa5c618981bf65c03c66e3235b69253982c54,0.47664627,0,0
0xe1701397acd8a28774e978c84f0a38cd5d8938be,0.9661727,1,1
0xf063e6c9418452396088e7faa892102c755a71e9,0.819967,0,1
0x183be02823d0d01167377e4b6a560192b1eecb92,0.6617849,0,1
0x10fb8c8b00b21363557d9361894f6dc75ee7f150,0.9210508,0,1
0xaba0e23cac33afbeff9b5c97dd41a92299619cb1,0.5820197,0,1
0xd007f4f24dbc65a7f143e3ce39b7247f10b3670a,0.31049815,0,0
0xae030c014e1031e6194d6301bd960f77d5b2f8aa,0.6118535,0,1
0x80fc7fc2176b23f629600f4bd92b3d5c93007467,0.6120275,0,1
0x9e07d98a9a811fc47a7b15f4b6787545a7f7615e,0.32942438,0,0
0xef76a08a997b8b180062f43332fbf30b9f98246b,0.40216723,0,0
0x9d1f93e921aa3450d6ac06b25c6f22ce4ec75d9b,0.8310468,1,1
0x372259c2504fa6765860ee2fc2e11a5a1f30e1b6,0.4254989,0,0
0xaeeca00b13bdb8db89dc1b3061b03b453d8b1e72,0.39070818,0,0
0x3c7b873badf4e5d880e1ab537bac74cffb2b5aba,0.31040356,0,0
0x3f99efaa3eee7146a1ae7bd2d8d2db40deb5a0e9,0.40658984,0,0
0x91e2ad63b188039652dd27bbf726ed3c562a5fc0,0.46368372,0,0
0xdc52901b2ed7202c570a933cc827a8d59eae97dc,0.763813,0,1
0xc689f05cc2feaa32427cca5aa2fba2415040aaeb,0.38472843,0,0
0xa49797ea29d18586b8e5583f0b5659a1d4f45a12,0.3675016,0,0
0xc9097f408ecf882fa2b8bc4a5c272d27a0bc9f6b,0.47113693,0,0
0x01e1497fb7d8f6a1150086de61cfd1a2a31f5125,0.49858204,0,0
0xa903b263093123a965fd04a59188fc3dedec892e,0.5062351,0,1
0xb8cdb859e55a099d1c72074527a18bb06f285579,0.70163256,0,1
0x4ee1eb6ebf90070a8d74d95d09c65f0cfcc4a831,0.26105028,0,0
0x490dd8b81c8548339bc92ba913ab925ed111dd8a,0.59353673,0,1
0x3834136ab02a5130530f95534cc5c83f66793545,0.6954916,0,1
0xd37c5486674ab2faf14227e530a873f6c1e096d7,0.24981959,0,0
0x9cb4e545d851785e3591d413b06f745f4578295a,0.2855958,0,0
0x2bd881e7394a24acf5ec684cca5ffa6f52228986,0.5591057,0,1
0x48a661a8e04eb5e058a24385e53ff5ef9f8b44d8,0.4173141,0,0
0x5e914eca4479e33f99f9f99b79543b7687302ad3,0.6185098,0,1
0x49f08e7d25adbc5054b48096dda6a87cb4fd0ba7,0.64417994,0,1
0xca31c6c520e10a247b8fb02fc348211bc41e9a39,0.62536967,0,1
0xfdec62e7b396cb83ad45fe480ddc02a805bdf0ab,0.37517133,0,0
